id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
153264157674840064,153264157674840064,2011-12-31 18:59:57 EST,2011-12-31,18:59:57,-0500,74089229,itsirvin,Swervin' Irvin.,,oh i was sleeping so good. then i woke up.,en,[],[],[],0,0,0,[],[],https://twitter.com/itsirvin/status/153264157674840064,False,,0,,,,,,,,[],,,,
153264149487558656,153264149487558656,2011-12-31 18:59:55 EST,2011-12-31,18:59:55,-0500,348797910,malawdhii,مريم,,I just woke up for some reason and  HAPPY NEWYEARS @HindNJ @NoorALEidani @Lama6x @Amoul226 @Aloou2 @S_Alb7rani @DinahALrashaid @saroona__kw,en,"[{'screen_name': 'hindnj', 'name': 'هــند الـجويــان∞', 'id': '383819658'}, {'screen_name': 'nooraleidani', 'name': 'نور العيداني', 'id': '295784199'}, {'screen_name': 'lama6x', 'name': 'لما  # قحبة', 'id': '776553927059832832'}, {'screen_name': 'aloou2', 'name': 'aloou', 'id': '882407804'}, {'screen_name': 'saroona__kw', 'name': 'saroo', 'id': '1470456260'}]",[],[],4,0,0,[],[],https://twitter.com/malawdhii/status/153264149487558656,False,,0,,,,,,,,[],,,,
153264146920640513,153263776915922945,2011-12-31 18:59:54 EST,2011-12-31,18:59:54,-0500,164322114,jjackson1129,Jibreel Jackson,,@_Money_Hoes in the crib just woke up,en,[],[],[],2,0,0,[],[],https://twitter.com/JJackson1129/status/153264146920640513,False,,0,,,,,,,,[],,,,
153264144248868864,153224677081350145,2011-12-31 18:59:54 EST,2011-12-31,18:59:54,-0500,251045805,0l0l00l,PERSIMMONGRL,,@AshleighSmith11 @JennyGibson16 @MegaLamaBye LOL I hate it when you wake up and the rest are sleeping haha soz I just woke up. Slept late :P,en,"[{'screen_name': 'jennygibson16', 'name': 'jenny gibson', 'id': '1262363117050310656'}, {'screen_name': 'megalamabye', 'name': 'megan j sullivan', 'id': '285089166'}]",[],[],0,0,0,[],[],https://twitter.com/0l0l00l/status/153264144248868864,False,,0,,,,,,,,[],,,,
153264142134947840,153264142134947840,2011-12-31 18:59:53 EST,2011-12-31,18:59:53,-0500,380295407,tiradoinme08,-(T I R A]-,,Dont kno if ill even b woke to bring 2012 n I jus may b slp.,en,[],[],[],1,0,0,[],[],https://twitter.com/Tiradoinme08/status/153264142134947840,False,,0,,,,,,,,[],,,,
153264136468430849,153264136468430849,2011-12-31 18:59:52 EST,2011-12-31,18:59:52,-0500,195110862,tashaafuckinga,S A ┼ A N.,,"Today i woke up hugging my laptop, ermm.....",en,[],[],[],0,0,0,[],[],https://twitter.com/TashaAFuckingA/status/153264136468430849,False,,0,,,,,,,,[],,,,
153264136363577347,153264136363577347,2011-12-31 18:59:52 EST,2011-12-31,18:59:52,-0500,410915227,ab_vares,Tav,,Bored....Woke Up Again -____- Bored... Again -__-,en,[],[],[],0,0,0,[],[],https://twitter.com/AB_Vares/status/153264136363577347,False,,0,,,,,,,,[],,,,
153264131531747328,153263310442209280,2011-12-31 18:59:51 EST,2011-12-31,18:59:51,-0500,185359405,casperhomestu,Casper HomeStudio,,@itsmedez Nice :) Happy New Year from Poland :) U've already woke up ? :) @OfficialCharice,en,"[{'screen_name': 'officialcharice', 'name': 'charice fanpage', 'id': '862884598216130560'}]",[],[],1,0,0,[],[],https://twitter.com/CasperHomeStu/status/153264131531747328,False,,0,,,,,,,,[],,,,
153264129849819136,153264129849819136,2011-12-31 18:59:50 EST,2011-12-31,18:59:50,-0500,268425888,clubbydubby,Clubby,,I Just woke up an hour ago lol. I think i may take myself to a nice steak dinner.,en,[],[],[],0,0,0,[],[],https://twitter.com/ClubbyDubby/status/153264129849819136,False,,0,,,,,,,,[],,,,
153264118114168832,153264118114168832,2011-12-31 18:59:47 EST,2011-12-31,18:59:47,-0500,383988448,jasontipcke,Jason Tipcke,,"Woke up, nobody home, first thing I do is.. Break the speakers with #FooFighters",en,[],[],[],0,0,0,['foofighters'],[],https://twitter.com/JasonTipcke/status/153264118114168832,False,,0,,,,,,,,[],,,,
