id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
550441269454209024,550441269454209024,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,1943695286,ohnodonnell,Eoin - Amazon FC Ambassador 📦,,*attempts to be last person to tweet in 2014*,en,[],[],[],0,0,0,[],[],https://twitter.com/ohnodonnell/status/550441269454209024,False,,0,,,,,,,,[],,,,
550441269450010625,550441269450010625,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,1256237258,nitewinq,spirit,,having people in different timezones is interesting because most of you are in the future now,en,[],[],[],0,0,2,[],[],https://twitter.com/nitewinq/status/550441269450010625,False,,0,,,,,,,,[],,,,
550441269449998337,550441269449998337,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,2273206420,ibromzii,Ibrahim KAYA,,#nw the orginals,en,[],[],[],0,0,0,['nw'],[],https://twitter.com/ibromzii/status/550441269449998337,False,,0,,,,,,,,[],,,,
550441269441617920,550424355692625920,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,334632076,barbarataylor15,barbara taylor,"{'type': 'Point', 'coordinates': [40.11770304, -74.91005202]}",@ElkeHassell Wow. U do have a lot in common. Not used to it either. But I'll learn how.,en,[],[],[],0,0,0,[],[],https://twitter.com/barbarataylor15/status/550441269441617920,False,,0,,,,,,,,[],,,,
550441269441593344,550436192466894848,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,1292251256,draziina,eternally tired (wren),,@SheenaFox5 Murder someone by sneezing on them and getting them sick. Problem solved!,en,[],[],[],0,0,1,[],[],https://twitter.com/DraziiNa/status/550441269441593344,False,,0,,,,,,,,[],,,,
550441269437415424,550440832160243712,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,749672222,red_rollins,DeadDoubt_Red,,@sensai_stoopid ugly nigga lol,en,[],[],[],2,0,0,[],[],https://twitter.com/Red_Rollins/status/550441269437415424,False,,0,,,,,,,,[],,,,
550441269437399040,550441269437399040,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,101236574,chantellermusic,Chantelle Robinson,,"Spending my New Year's Eve in bed with this one, no place I'd rather be 😊💕 #happynewyear #rollon2015…  http://t.co/uUrK2rJ0KW",en,[],['http://instagram.com/p/xSlkuMLxZp/'],[],0,0,1,"['happynewyear', 'rollon2015']",[],https://twitter.com/chantellermusic/status/550441269437399040,False,,0,,,,,,,,[],,,,
550441269433212929,550441269433212929,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,2749233885,lukebahby,ab,,IM SO HAPPY  http://t.co/pjh4OjdpHj,en,[],[],"['https://pbs.twimg.com/media/B6OPaloIQAAHC68.jpg', 'https://pbs.twimg.com/media/B6OPaloIQAE42-R.jpg']",0,0,0,[],[],https://twitter.com/lukebahby/status/550441269433212929,False,,1,https://pbs.twimg.com/media/B6OPaloIQAAHC68.jpg,,,,,,,[],,,,
550441269424844800,550441269424844800,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,700635252,steelstudios,Steel Studios,,We wish you all a healthy and prosperous 2015 :-)  http://t.co/zCPORYFBPk,en,[],['http://fb.me/1HLX3myjt'],[],0,0,1,[],[],https://twitter.com/SteelStudios/status/550441269424844800,False,,0,,,,,,,,[],,,,
550441269424824320,550441269424824320,2014-12-31 18:59:59 EST,2014-12-31,18:59:59,-0500,1927257877,dmm328,JerseyStyle Co,,"The new year is the perfect time to remember to start living, to stop worrying, to keep loving and to stop str...  http://t.co/IqIqnncPua",en,[],[],['https://pbs.twimg.com/media/B6OPawuIgAEyY0R.jpg'],0,0,0,[],[],https://twitter.com/dmm328/status/550441269424824320,False,,1,https://pbs.twimg.com/media/B6OPawuIgAEyY0R.jpg,,,,,,,[],,,,
