id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1079889826793480193,1079889826793480193,2018-12-31 18:59:32 EST,2018-12-31,18:59:32,-0500,183083482,samanthaealy,sam🐘,,lowkey wish i had a boo to spend New Years with🙇🏽‍♀️,en,[],[],[],0,0,0,[],[],https://twitter.com/samanthaealy/status/1079889826793480193,False,,0,,,,,,,,[],,,,
1079889803846520838,1079777854597070848,2018-12-31 18:59:27 EST,2018-12-31,18:59:27,-0500,36380135,nursebrak,The mask goes OVER your nose! 😷 🏳️‍🌈,,@latxcvi Had a nice low-key day with my family. Unfortunately I started coming down with flu about midway through. At least it waited until after dinner.,en,[],[],[],1,0,0,[],[],https://twitter.com/NurseBrak/status/1079889803846520838,False,,0,,,,,,,,"[{'screen_name': 'latxcvi', 'name': 'LaT ⚖💖💜💙', 'id': '214702895'}]",,,,
1079889778936635392,1079871738010316801,2018-12-31 18:59:21 EST,2018-12-31,18:59:21,-0500,877732162883260416,susa44_,SUSA 44 ｡⋆:°* ✿,,@badgalvix I mean you lowkey right rn. They been lackin. I said chick fil a,en,[],[],[],0,0,0,[],[],https://twitter.com/susa44_/status/1079889778936635392,False,,0,,,,,,,,"[{'screen_name': 'badgalviX', 'name': '.', 'id': '734452401281863681'}]",,,,
1079889713169862656,1079868462611267587,2018-12-31 18:59:05 EST,2018-12-31,18:59:05,-0500,2727929054,dami_dazzle,Grace ❤️,,@puresleigh @AfroVII Rumour auditions haven’t taken place. No way auditions will be low key also. Keep your fingers crossed,en,[],[],[],0,0,0,[],[],https://twitter.com/dami_dazzle/status/1079889713169862656,False,,0,,,,,,,,"[{'screen_name': 'AfroVII', 'name': ""T. Rankïn' ∆ 🏁"", 'id': '236120475'}]",,,,
1079889706094157825,1079889706094157825,2018-12-31 18:59:03 EST,2018-12-31,18:59:03,-0500,30729286,qx3rt,Sharon Malfesi,,2018 was full of major ups and downs and hard decisions. I’m glad it’s over so that I can start out 2019 with a new lease on life. Low key NYE with my favorite person is the best way to bring it in. This is just what the doctor called for.  https://t.co/NV0lughKsQ,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/DvyJ9aNWwAY16l-.jpg'],0,0,3,[],[],https://twitter.com/qx3rt/status/1079889706094157825,False,,1,https://pbs.twimg.com/tweet_video_thumb/DvyJ9aNWwAY16l-.jpg,,,,,,,[],,,,
1079889694085795843,1079889694085795843,2018-12-31 18:59:01 EST,2018-12-31,18:59:01,-0500,1896118884,predmeister,Pred iN,,Low key wanna download WW2 just to use the PTRS... but idk,en,[],[],[],0,0,0,[],[],https://twitter.com/predmeister/status/1079889694085795843,False,,0,,,,,,,,[],,,,
1079889690474377216,1079889690474377216,2018-12-31 18:59:00 EST,2018-12-31,18:59:00,-0500,2252574810,jagogibson,jago apologist,,"biggest opinion change of 2018, tea w/out milk or sugar is lowkey better",en,[],[],[],1,0,4,[],[],https://twitter.com/jagogibson/status/1079889690474377216,False,,0,,,,,,,,[],,,,
1079889681280626690,1079877558110437377,2018-12-31 18:58:58 EST,2018-12-31,18:58:58,-0500,3202045012,oje_simps,Mac Daddy,,@Jorieanne Lowkey  You know,en,[],[],[],0,0,0,[],[],https://twitter.com/Oje_simps/status/1079889681280626690,False,,0,,,,,,,,"[{'screen_name': 'Jorieanne', 'name': '#ENDSARS 🇳🇬', 'id': '9567472'}]",,,,
1079889665707180032,1079889665707180032,2018-12-31 18:58:54 EST,2018-12-31,18:58:54,-0500,85159685,ayeyallcrazy,yeah im sis man.,,Nigga lowkey hell stressed out here going into the New year but Allah blesses the pure hearted! ☝🏽,en,[],[],[],0,0,0,[],[],https://twitter.com/AyeYallCrazy/status/1079889665707180032,False,,0,,,,,,,,[],,,,
1079889604340137984,1079888171754647552,2018-12-31 18:58:39 EST,2018-12-31,18:58:39,-0500,1271484061,embursidy,EmbuR,,@Realmadriza @iSeTExample @SoCal_eSport @Quixited yo sasha is lowkey nasty solid pickup like no joke she wins her 1v1s,en,[],[],[],0,0,0,[],[],https://twitter.com/Embursidy/status/1079889604340137984,False,,0,,,,,,,,"[{'screen_name': 'SoCal_eSport', 'name': 'SoCal eSports', 'id': '736099048319389696'}, {'screen_name': 'Quixited', 'name': 'Adrian', 'id': '1388773434'}]",,,,
1079889587718275072,1079889587718275072,2018-12-31 18:58:35 EST,2018-12-31,18:58:35,-0500,181713690,cheddaberry,"C. Uchenna, MA",,Aquaman lowkey was a better movie than Black Panther. Don’t @ me tho. 😬😬,en,[],[],[],0,0,0,[],[],https://twitter.com/Cheddaberry/status/1079889587718275072,False,,0,,,,,,,,[],,,,
1079889560178487301,1079889560178487301,2018-12-31 18:58:29 EST,2018-12-31,18:58:29,-0500,991423230966616064,thotbot_ebooks,ThotBot,,Tengo fiebre I'm hoping my fever does not sound good I want to tho @Mr_3_Pointer your what is drying lotion doesn’t lotion hydrate @golddoubloons_ @BasedGodEvan_ Ew gross just be the lotus flower Jk that pancake mix is low key way to divide the flock?,en,"[{'screen_name': 'golddoubloons_', 'name': 'pothead blues', 'id': '833660978'}]",[],[],0,0,0,[],[],https://twitter.com/ThotBot_eBooks/status/1079889560178487301,False,,0,,,,,,,,[],,,,
1079889539785736192,1079759933854355458,2018-12-31 18:58:24 EST,2018-12-31,18:58:24,-0500,3679119137,ajaookunrinmefa,MACHINE✊🏿✊🏿✊🏿,,@lendu_trey @Caprisonne_H @iam_YCEE @nifemii_s @_omlola @that_sameguy @toluobadofin @skrrraway @muhammedoloko To show your friends that you’re lowkey running mad ni What else?,en,[],[],[],2,1,2,[],[],https://twitter.com/ajaookunrinmefa/status/1079889539785736192,False,,0,,,,,,,,"[{'screen_name': 'Caprisonne_H', 'name': 'Existential Nihilist', 'id': '244058572'}, {'screen_name': 'iam_YCee', 'name': 'ZAHEER!', 'id': '69570047'}, {'screen_name': 'nifemii_s', 'name': 'Nifemi Olu👨🏾\u200d💻', 'id': '887021845639299072'}, {'screen_name': 'that_sameguy', 'name': 'Coloured_Kid', 'id': '1851521587'}, {'screen_name': 'Skrrraway', 'name': 'luffydeking👽☘️', 'id': '625449342'}, {'screen_name': 'muhammedoloko', 'name': 'your coperate mallam', 'id': '1672966412'}]",,,,
1079889401109467136,1079889401109467136,2018-12-31 18:57:51 EST,2018-12-31,18:57:51,-0500,35670233,alexander_perez,AP,,Low key didn’t know it was Dabo. Even after she saw who the interrupter was.,en,[],[],[],0,0,4,[],[],https://twitter.com/Alexander_Perez/status/1079889401109467136,False,https://twitter.com/JillJelnick/status/1079383578406989825,0,,,,,,,,[],,,,
1079889386400108550,1079889386400108550,2018-12-31 18:57:47 EST,2018-12-31,18:57:47,-0500,46478078,imadamejay,Jalisa,,"Bringing in the new year happy, healthy, and low key with my babe! No big party because that’s not me. I hope 2019 brings you nothing but joy, laughter, and new memories! See you in the…  https://t.co/Eiz7cQRrUI",en,[],['https://www.instagram.com/p/BsEisVmlgzw/?utm_source=ig_twitter_share&igshid=jrhfvwr6e1vh'],[],0,0,1,[],[],https://twitter.com/iMadameJay/status/1079889386400108550,False,,0,,,,,,,,[],,,,
1079889369014636544,1079889369014636544,2018-12-31 18:57:43 EST,2018-12-31,18:57:43,-0500,961771250,ruledbyzeus,zeus⚡️,,so gehls I just made it to Key West for New Years and I’m lowkey living my best life!!,en,[],[],[],0,0,45,[],[],https://twitter.com/ruledbyzeus/status/1079889369014636544,False,,0,,,,,,,,[],,,,
1079889342561177601,1079889342561177601,2018-12-31 18:57:37 EST,2018-12-31,18:57:37,-0500,974735972,crushalotcheese,Cheese,,Sometimes you got to flex...we’ve been low key gearing up for 2019...on deck the rap scientist @EsteeNack will be on the Podcast in early 2019 you ready @Sirloveday ?,en,"[{'screen_name': 'esteenack', 'name': 'nackaveli 🇩🇴🍚💳🔌', 'id': '62410817'}, {'screen_name': 'sirloveday', 'name': 'rodney loveday', 'id': '474625319'}]",[],[],1,1,5,[],[],https://twitter.com/CrushalotCHEESE/status/1079889342561177601,False,,0,,,,,,,,[],,,,
1079889321648422913,1079889321648422913,2018-12-31 18:57:32 EST,2018-12-31,18:57:32,-0500,519733781,kclivemusicblog,KCLiveMusicBlog,,Gonna do a low-key #NewYearsEve. Eating some good food and drinking in a dive. hopefully see the ball drop on a shitty old TV on top of the fridge at the end of the bar. #KC,en,[],[],[],0,0,2,"['newyearseve', 'kc']",[],https://twitter.com/KCLiveMusicBlog/status/1079889321648422913,False,,0,,,,,,,,[],,,,
1079889317420519425,1079886025521012736,2018-12-31 18:57:31 EST,2018-12-31,18:57:31,-0500,833857987479531521,shortking_,We Wanted Winston,,@bigswole5757 I lowkey need to get rid of this one anyway. Tired of hearing a jet turbine start up anytime I boot up RDR or 2k lmao,en,[],[],[],1,0,0,[],[],https://twitter.com/ShortKing_/status/1079889317420519425,False,,0,,,,,,,,[],,,,
1079889315906371586,1079889103921901568,2018-12-31 18:57:30 EST,2018-12-31,18:57:30,-0500,814964378483257346,oppyavee,🥸,,@CorieRayvonn Shit Lowkey Is Kinda Scary . Neva Know What The Nigga Would Try To Do Next,en,[],[],[],1,1,5,[],[],https://twitter.com/oppyavee/status/1079889315906371586,False,,0,,,,,,,,"[{'screen_name': 'CorieRayvonn', 'name': 'Corie', 'id': '39757831'}]",,,,
1079889306565701633,1079889306565701633,2018-12-31 18:57:28 EST,2018-12-31,18:57:28,-0500,2761629172,alex_lex22,alex 🏵,,harry is already playing his “ i hate my life “ music and i lowkey HIGHKEY wanna tuck and roll out of the car 🙂,en,[],[],[],0,0,2,[],[],https://twitter.com/alex_lex22/status/1079889306565701633,False,,0,,,,,,,,[],,,,
1079889182846275584,1079806402468724738,2018-12-31 18:56:59 EST,2018-12-31,18:56:59,-0500,805312562028040192,iamrumg,Rum g❣,,@cuppymusic Low key ke😁😁😁 u been disturbing since 2018,en,[],[],[],0,0,0,[],[],https://twitter.com/IamRumG/status/1079889182846275584,False,,0,,,,,,,,"[{'screen_name': 'cuppymusic', 'name': 'Cuppy 🧁', 'id': '226944459'}]",,,,
