id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
7252186272,7252186272,2009-12-31 18:59:08 EST,2009-12-31,18:59:08,-0500,14513957,jlaurenti,jlaurenti,,"Off to the liquor store with a $100 bill and a thirst for damn good bubbles.  After a year of drinking $15 bottles, it's time to splurge.",en,[],[],[],0,0,0,[],[],https://twitter.com/jlaurenti/status/7252186272,False,,0,,,,,,,,[],,,,
7252137549,7252137549,2009-12-31 18:57:16 EST,2009-12-31,18:57:16,-0500,97143936,nephew1800,I am very RICH.,,Everybody want me to party with them #thirsty,en,[],[],[],0,0,0,['thirsty'],[],https://twitter.com/Nephew1800/status/7252137549,False,,0,,,,,,,,[],,,,
7252133023,7252133023,2009-12-31 18:57:06 EST,2009-12-31,18:57:06,-0500,25449762,damilama,inkGAWDESS dami.,,"RT @Madamesabrosa: Madame says drinks on all the hoes who been standing by the bar for the past 10 years on that ""fly shit"". Still thirsty",en,[],[],[],0,0,0,[],[],https://twitter.com/damiLAMA/status/7252133023,False,,0,,,,,,,,[],,,,
7252028922,7252028922,2009-12-31 18:53:06 EST,2009-12-31,18:53:06,-0500,6267112,trailsidervpark,Trailside RV Park,,"Bitter cold, dry air wreaking havoc on your skin? Quench its thirst @  http://bit.ly/7q9gGy",en,[],[],[],0,0,0,[],[],https://twitter.com/TrailsideRVPark/status/7252028922,False,,0,,,,,,,,[],,,,
7252020765,7252020765,2009-12-31 18:52:46 EST,2009-12-31,18:52:46,-0500,14327390,keithhatchell,Keith Hatchell,,I wish this  http://twitpic.com/w2wa1 wouldn't have been my last Mountain Dew cause I'm THIRSTY right now.,en,[],[],[],0,0,0,[],[],https://twitter.com/KeithHatchell/status/7252020765,False,,0,,,,,,,,[],,,,
7252017622,7252017622,2009-12-31 18:52:39 EST,2009-12-31,18:52:39,-0500,8801432,tina2511,tina2511,,"Justin: ""Mommy, I want some milk now.  I'm starving for thirst.""",en,[],[],[],0,0,0,[],[],https://twitter.com/tina2511/status/7252017622,False,,0,,,,,,,,[],,,,
7251992601,7251967461,2009-12-31 18:51:42 EST,2009-12-31,18:51:42,-0500,89046789,bigbadlahote,Paul Lahote,,"@ForeverRosalie [sensing your disappointment] I'm thirsty, darlin'. Another time.",en,[],[],[],0,0,0,[],[],https://twitter.com/BigBadLahote/status/7251992601,False,,0,,,,,,,,[],,,,
7251992355,7251992355,2009-12-31 18:51:42 EST,2009-12-31,18:51:42,-0500,28539129,hazelandvine,Hazel and Vine,,drowning seems horrible. but i bet a little less horrible if right before you were really thirsty.,en,[],[],[],0,1,0,[],[],https://twitter.com/Hazelandvine/status/7251992355,False,,0,,,,,,,,[],,,,
7251980308,7251980308,2009-12-31 18:51:14 EST,2009-12-31,18:51:14,-0500,17633946,deciangough,dec,,THIRSTY,en,[],[],[],0,0,0,[],[],https://twitter.com/decIangough/status/7251980308,False,,0,,,,,,,,[],,,,
7251959973,7251867273,2009-12-31 18:50:29 EST,2009-12-31,18:50:29,-0500,84667495,dirtybunz,DirtyBunz,,@SNaCkfOOd_BUTT Damn! what type of ass is thirsty for pussy! Might be them niggas wit a back dick! That's them new niggas girl!!,en,[],[],[],0,0,0,[],[],https://twitter.com/DirtyBunz/status/7251959973,False,,0,,,,,,,,[],,,,
7251958235,7251888168,2009-12-31 18:50:25 EST,2009-12-31,18:50:25,-0500,29661769,thirsty_crumpet,Kirsty Tompsett,,@highlandwhite happy new year xxxx,en,[],[],[],0,0,0,[],[],https://twitter.com/thirsty_crumpet/status/7251958235,False,,0,,,,,,,,[],,,,
7251936040,7251936040,2009-12-31 18:49:35 EST,2009-12-31,18:49:35,-0500,76232801,supergirl16teen,Erika manning,,thirsty and hungry for blood,en,[],[],[],0,0,0,[],[],https://twitter.com/supergirl16teen/status/7251936040,False,,0,,,,,,,,[],,,,
7251914376,7251914376,2009-12-31 18:48:45 EST,2009-12-31,18:48:45,-0500,23288907,kaybeetee,K∆REN,,Thirsty thursday!!,en,[],[],[],0,0,0,[],[],https://twitter.com/kaybeetee/status/7251914376,False,,0,,,,,,,,[],,,,
7251907260,7251907260,2009-12-31 18:48:29 EST,2009-12-31,18:48:29,-0500,42135663,ghostbks1,🏁 Living The Dream 🏁,,"RT @SNaCkfOOd_BUTT: #09Memories the #LameAssNiggas and their N0-Swagg, Lame pick line havin, thirsty for pussy asses&lt; LMAO",en,"[{'screen_name': 'snackfood_butt', 'name': 'hungry? eat me! ॐ', 'id': '67759568'}]",[],[],0,0,0,"['09memories', 'lameassniggas']",[],https://twitter.com/Ghostbks1/status/7251907260,False,,0,,,,,,,,[],,,,
7251901064,7251901064,2009-12-31 18:48:14 EST,2009-12-31,18:48:14,-0500,22847135,oooshis_looshis,Black Owned Tris-ton,,#mightnotwork if u gal tryin to get a swallow of my drank in da club...#fuckumean u thirsty!!!,en,[],[],[],0,0,0,"['mightnotwork', 'fuckumean']",[],https://twitter.com/oooshis_looshis/status/7251901064,False,,0,,,,,,,,[],,,,
7251889124,7248156941,2009-12-31 18:47:48 EST,2009-12-31,18:47:48,-0500,7703832,ninme,ninme,,@Brett_McS @wheatweeds So salty. Soo thirsty. Sooo good.,en,[],[],[],0,0,0,[],[],https://twitter.com/ninme/status/7251889124,False,,0,,,,,,,,[],,,,
7251884192,7251884192,2009-12-31 18:47:36 EST,2009-12-31,18:47:36,-0500,49422936,aymamiquelinda,Natalie,,im thirsty,en,[],[],[],0,0,0,[],[],https://twitter.com/aymamiquelinda/status/7251884192,False,,0,,,,,,,,[],,,,
7251867273,7251867273,2009-12-31 18:46:58 EST,2009-12-31,18:46:58,-0500,67759568,snackfood_butt,HUNGRY? EAT ME! ॐ,,"#09Memories the #LameAssNiggas and their N0-Swagg, Lame pick line havin, thirsty for pussy asses",en,[],[],[],0,0,0,"['09memories', 'lameassniggas']",[],https://twitter.com/SNaCkfOOd_BUTT/status/7251867273,False,,0,,,,,,,,[],,,,
7251813951,7251569579,2009-12-31 18:44:57 EST,2009-12-31,18:44:57,-0500,29661769,thirsty_crumpet,Kirsty Tompsett,,@marmitemania same to u xxxx,en,[],[],[],0,0,0,[],[],https://twitter.com/thirsty_crumpet/status/7251813951,False,,0,,,,,,,,[],,,,
