id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
550441248339673088,550441248339673088,2014-12-31 18:59:54 EST,2014-12-31,18:59:54,-0500,966089413,chacanizar,𝓒𝓱𝓪 𝓛𝓪𝓰𝓪𝓻𝓲𝓽 ♡🌼,,Woke up with a song- Blank Space by Tay 🎧,en,[],[],[],0,0,0,[],[],https://twitter.com/chacanizar/status/550441248339673088,False,,0,,,,,,,,[],,,,
550441246997905409,550441246997905409,2014-12-31 18:59:54 EST,2014-12-31,18:59:54,-0500,15815660,gtwatson,Gary Watson,,Happy New Year to all - woke up late having done a shift last night and drunk and not made it to my sisters down...  http://t.co/ipRS3djQg6,en,[],['http://fb.me/3owZ2J4H6'],[],0,0,0,[],[],https://twitter.com/gtwatson/status/550441246997905409,False,,0,,,,,,,,[],,,,
550441240756371456,550441240756371456,2014-12-31 18:59:53 EST,2014-12-31,18:59:53,-0500,981611461,annakloosterman,アンナ,,Tommy just woke me up from my nap to ask if I had the remote,en,[],[],[],0,0,1,[],[],https://twitter.com/annakloosterman/status/550441240756371456,False,,0,,,,,,,,[],,,,
550441229587324928,550441229587324928,2014-12-31 18:59:50 EST,2014-12-31,18:59:50,-0500,2677387232,darla_calderon,Darla,,Woke up to good breakfast it Ya feel me boysssss eyyyyy eyyyy,en,[],[],[],0,0,0,[],[],https://twitter.com/darla_calderon/status/550441229587324928,False,,0,,,,,,,,[],,,,
550441225275187200,550441225275187200,2014-12-31 18:59:49 EST,2014-12-31,18:59:49,-0500,542301157,mindblowingbs,Blake Smith,,"Its like you started off as a dream, turned into a nightmare and then I woke up and you were gone...almost like it never even happened...",en,[],[],[],0,0,0,[],[],https://twitter.com/MindblowingBS/status/550441225275187200,False,,0,,,,,,,,[],,,,
550441199543140354,550441199543140354,2014-12-31 18:59:43 EST,2014-12-31,18:59:43,-0500,1333408904,1004_inspirit,annette ✨,,I woke up at the right time :))) just as Myungsoo made a post on insta,en,[],[],[],0,0,0,[],[],https://twitter.com/1004_inspirit/status/550441199543140354,False,,0,,,,,,,,[],,,,
550441192572203009,550441192572203009,2014-12-31 18:59:41 EST,2014-12-31,18:59:41,-0500,1888537530,ryansimanek,Ryan Simanek,,I think #nebraskaball finally woke up.,en,[],[],[],0,0,0,['nebraskaball'],[],https://twitter.com/ryansimanek/status/550441192572203009,False,,0,,,,,,,,[],,,,
550441185727508480,550441185727508480,2014-12-31 18:59:40 EST,2014-12-31,18:59:40,-0500,97287557,boltonterrier,Adam Roberts,,Fuck sake.  Daughter just woke.  And here comes the fireworks,en,[],[],[],0,0,0,[],[],https://twitter.com/BoltonTerrier/status/550441185727508480,False,,0,,,,,,,,[],,,,
550441174449012736,550441174449012736,2014-12-31 18:59:37 EST,2014-12-31,18:59:37,-0500,741441290,_michadelic,Alex from target,"{'type': 'Point', 'coordinates': [38.95066842, -95.2060304]}",I just napped so damn hard. I woke up 20 minutes ago and I'm still confused &amp; contemplating life.,en,[],[],[],0,0,1,[],[],https://twitter.com/_Michadelic/status/550441174449012736,False,,0,,,,,,,,[],,,,
550441173878575104,550441173878575104,2014-12-31 18:59:37 EST,2014-12-31,18:59:37,-0500,370775671,aliza_96,liyahliyah✌,,There are so many people who didn't make 2015! So be happy u woke up this morning.  Cant ask for more! HAPPY NEW YEAR.,en,[],[],[],0,0,0,[],[],https://twitter.com/Aliza_96/status/550441173878575104,False,,0,,,,,,,,[],,,,
550441166060019713,550441166060019713,2014-12-31 18:59:35 EST,2014-12-31,18:59:35,-0500,452641190,swiftstagram,s,,woke up earlier than expected hahaha,en,[],[],[],0,0,0,[],[],https://twitter.com/swiftstagram/status/550441166060019713,False,,0,,,,,,,,[],,,,
550441155415273472,550390760202592256,2014-12-31 18:59:32 EST,2014-12-31,18:59:32,-0500,132924275,naturally_elle,Erykah Elle,,@KieraMonai just woke up. 😩😩 about to shower and get dressed,en,[],[],[],1,0,0,[],[],https://twitter.com/Naturally_Elle/status/550441155415273472,False,,0,,,,,,,,[],,,,
550441145504133121,550441145504133121,2014-12-31 18:59:30 EST,2014-12-31,18:59:30,-0500,1951895774,callme_a_ghee,kplus2,,-KADARRIUS then woke me up,en,[],[],[],0,0,0,[],[],https://twitter.com/callme_a_GHEE/status/550441145504133121,False,,0,,,,,,,,[],,,,
550441098548899840,550441098548899840,2014-12-31 18:59:19 EST,2014-12-31,18:59:19,-0500,424596894,_madeinasiaaa,Asia,,My bored ass in the house just woke up,en,[],[],[],0,0,0,[],[],https://twitter.com/_madeinasiaaa/status/550441098548899840,False,,0,,,,,,,,[],,,,
550441094782410752,550438580976619520,2014-12-31 18:59:18 EST,2014-12-31,18:59:18,-0500,2571901135,ivycrashhh,IVY,,@AlmightyApe then you woke up,en,[],[],[],1,0,0,[],[],https://twitter.com/IVYCRASHHH/status/550441094782410752,False,,0,,,,,,,,[],,,,
550441093469601792,550441093469601792,2014-12-31 18:59:18 EST,2014-12-31,18:59:18,-0500,390527327,supersam357,⚡️uper ⚡️ammy,,"Just woke up from a nap with the Space Jam theme song stuck in my head lolol. ""Ya'll ready for this?"" 😋",en,[],[],[],0,0,0,[],[],https://twitter.com/SuperSam357/status/550441093469601792,False,,0,,,,,,,,[],,,,
550441085722714112,550441085722714112,2014-12-31 18:59:16 EST,2014-12-31,18:59:16,-0500,26165183,lizbethleitning,Liz Leitning 🏳️‍🌈,,So rock and roll. Just woke up from a nap. Now dealing with a stressed out dog after some premature fireworks. Champagne at the ready,en,[],[],[],0,0,0,[],[],https://twitter.com/LizbethLeitning/status/550441085722714112,False,,0,,,,,,,,[],,,,
550441075987722240,550441075987722240,2014-12-31 18:59:13 EST,2014-12-31,18:59:13,-0500,1625515770,faux_woke,mami wata 🧜🏾‍♀️,,1 minute !,en,[],[],[],0,1,0,[],[],https://twitter.com/faux_woke/status/550441075987722240,False,,0,,,,,,,,[],,,,
550441049710407680,550441049710407680,2014-12-31 18:59:07 EST,2014-12-31,18:59:07,-0500,2471708094,ackleyjosh,Josh Ackley,,"I woke up at 11:00 and I don't even feel exhausted, so I guess I am now immune to  a ridiculous sleeping schedule.",en,[],[],[],0,0,0,[],[],https://twitter.com/AckleyJosh/status/550441049710407680,False,,0,,,,,,,,[],,,,
550441035302592514,550441035302592514,2014-12-31 18:59:04 EST,2014-12-31,18:59:04,-0500,708506683,jnginini,sprout nini🌱,,i woke up early today..... MIRACLE,en,[],[],[],0,0,1,[],[],https://twitter.com/jnginini/status/550441035302592514,False,,0,,,,,,,,[],,,,
550441030231658496,550440048273788928,2014-12-31 18:59:02 EST,2014-12-31,18:59:02,-0500,319339307,onehundred_k,KJ,,@MariethePharaoh Nons I actually wanna stay woke,en,[],[],[],1,0,0,[],[],https://twitter.com/ONEHUNDRED_K/status/550441030231658496,False,,0,,,,,,,,[],,,,
550441027585073152,550441027585073152,2014-12-31 18:59:02 EST,2014-12-31,18:59:02,-0500,1008014395,biggdadymase,Mason,"{'type': 'Point', 'coordinates': [33.55886382, -117.23287909]}",Its gonna be dark in an hour and i just woke up,en,[],[],[],0,0,2,[],[],https://twitter.com/BiggdadyMase/status/550441027585073152,False,,0,,,,,,,,[],,,,
550441003271073792,550441003271073792,2014-12-31 18:58:56 EST,2014-12-31,18:58:56,-0500,314356021,meganloliver,Megan Oliver,,"If anyone was wondering how my year was, I just woke up from a nap craving a funnel cake. Cheers!",en,[],[],[],1,0,1,[],[],https://twitter.com/meganloliver/status/550441003271073792,False,,0,,,,,,,,[],,,,
550440996472119298,550440996472119298,2014-12-31 18:58:54 EST,2014-12-31,18:58:54,-0500,1625515770,faux_woke,mami wata 🧜🏾‍♀️,,2 minutes!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/faux_woke/status/550440996472119298,False,,0,,,,,,,,[],,,,
550440992206508032,550440533710364672,2014-12-31 18:58:53 EST,2014-12-31,18:58:53,-0500,366282647,vafree757,FREE!!!,,@Madam_Roy STAY WOKE...🆓😎,en,[],[],[],0,0,0,[],[],https://twitter.com/VaFree757/status/550440992206508032,False,,0,,,,,,,,[],,,,
550440969725034496,546654785072807936,2014-12-31 18:58:48 EST,2014-12-31,18:58:48,-0500,2758392958,dashingattorney,Trevor Langan,,@Aisley_May42 {Val woke up screaming Trevor got up instantly} Ava? {he figured she went to the bathroom} I've got her Av! {he called +,en,[],[],[],1,0,0,[],[],https://twitter.com/DashingAttorney/status/550440969725034496,False,,0,,,,,,,,[],,,,
550440961529380865,550440961529380865,2014-12-31 18:58:46 EST,2014-12-31,18:58:46,-0500,790439504,woke_futurito,WOKE Futurito 🌮🇲🇽🍺,,Fuckin just killed my mood like the fuck am i the bad guy. im gucci im not tripping nomo,en,[],[],[],0,0,0,[],[],https://twitter.com/WOKE_Futurito/status/550440961529380865,False,,0,,,,,,,,[],,,,
550440957183672321,550440957183672321,2014-12-31 18:58:45 EST,2014-12-31,18:58:45,-0500,267998996,big_fudge91,CHAINING TATUM,"{'type': 'Point', 'coordinates': [33.94639921, -118.08875824]}",Just woke up from a great ass sleep that was much needed down let get this mother fucka started!!!,en,[],[],[],1,0,0,[],[],https://twitter.com/BIG_FUDGE91/status/550440957183672321,False,,0,,,,,,,,[],,,,
550440955648937987,550440955648937987,2014-12-31 18:58:45 EST,2014-12-31,18:58:45,-0500,134611989,serpentne,nih,,my last tweet of 2014 is gonna be a pic of my nudes stay woke,en,[],[],[],0,0,1,[],[],https://twitter.com/serpentne/status/550440955648937987,False,,0,,,,,,,,[],,,,
